443,SRS1777043
444,SRS2313483
445,SRS4619033
446,ERS1122049
447,SRS1122293
448,SRS1306527
449,SRS696679
450,SRS1058898
451,SRS789519
452,SRS552609
453,SRS813528
454,SRS1958845
455,SRS789435
456,DRS018085
457,ERS506029
458,SRS696454
459,SRS1877017
460,SRS976158
461,ERS935093
462,ERS625829
463,SRS1876768
464,SRS613275
465,SRS2080112
466,SRS980772
467,SRS1557596
468,SRS976196
469,SRS553692
470,SRS1071472
471,ERS872290
472,ERS1222190
473,SRS2434770
474,SRS976099
475,SRS595395
476,SRS4568294
477,SRS2165712
478,SRS1354617
479,SRS2313307
480,SRS858548
481,SRS656129
482,DRS008249
483,DRS008263
484,SRS2165768
485,SRS2080258
486,SRS600871
487,SRS2165826
488,ERS642694
489,SRS696444
490,SRS1380762
491,SRS515004
492,SRS2080310
493,SRS976241
494,SRS1761233
495,SRS605637
496,DRS017776
497,SRS789508
498,SRS696324
499,SRS2313415
500,SRS1738633
501,DRS047067
502,ERS625885
503,SRS2545606
504,SRS1615027
505,SRS1958927
506,SRS918878
507,SRS605622
508,SRS2165482
509,SRS513468
510,SRS718665
511,SRS1589480
512,ERS872298
513,SRS1958849
514,SRS980774
515,SRS1790619
516,DRS008392
517,SRS2313420
518,SRS918873
519,SRS2313244
520,SRS1267276
521,SRS380429
522,DRS017515
523,SRS4151869
524,ERS701910
525,SRS4619519
526,SRS693653
527,ERS935073
528,SRS4619351
529,SRS4662539
530,SRS1582193
531,SRS976228
532,SRS1980785
533,SRS4618933
534,SRS4619268
535,SRS2434758
536,SRS1074038
537,SRS2165529
538,DRS008000
539,SRS380376
540,SRS976083
541,SRS2313273
542,SRS1039919
543,SRS1266118
544,SRS1039244
545,SRS718540
546,SRS4618934
547,SRS1777048
548,SRS600124
549,SRS1081157
550,SRS4151878
551,SRS858554
552,SRS1116897
553,SRS1129680
554,ERS625803
555,SRS602077
556,SRS1516093
557,SRS4619207
558,SRS696436
559,ERS642691
560,SRS919933
561,SRS2080467
562,DRS008264
563,SRS380436
564,SRS1760143
565,SRS696546
566,ERS976693
567,SRS789462
568,ERS935088
569,SRS1958951
570,SRS948947
571,SRS690362
572,SRS1235768
573,SRS1249236
574,SRS552589
575,SRS4619308
576,SRS1958877
577,ERS625775
578,SRS828971
579,SRS1615061
580,SRS1569264
581,SRS1915513
582,SRS4619035
583,SRS605606
584,SRS2120684
585,SRS918890
586,SRS1629015
587,ERS625903
588,SRS2080219
589,SRS749117
590,DRS008252
591,SRS2288934
592,SRS1122312
593,SRS2165521
594,SRS1773928
595,SRS2313603
596,SRS1379688
597,SRS380312
598,SRS2288942
599,SRS1582160
600,SRS819564
601,SRS2120753
602,SRS602050
603,SRS690291
604,DRS017836
605,SRS1249284
606,SRS1958823
607,SRS690287
608,ERS935041
609,SRS2545555
610,SRS552650
611,SRS593376
612,SRS605661
613,SRS1440316
614,SRS1039937
615,SRS500669
616,SRS819512
617,SRS2313570
618,SRS2545560
619,SRS2165668
620,SRS875295
621,SRS696305
622,SRS4619243
623,SRS1744993
624,DRS011773
625,SRS1876159
626,SRS1615044
627,SRS965051
628,SRS1614950
629,SRS4618851
630,SRS2080303
631,SRS582936
632,SRS4619192
633,SRS1039186
634,SRS1807908
635,SRS2435409
636,SRS602028
637,SRS696322
638,SRS2080014
639,ERS625770
640,SRS732732
641,SRS696355
642,SRS1777059
643,SRS789479
644,SRS1615068
645,SRS2165497
646,DRS008390
647,SRS2207380
648,SRS690350
649,SRS2165624
650,SRS948774
651,DRS017450
652,SRS1953877
653,SRS380435
654,SRS2321650
655,SRS2313276
656,SRS1159172
657,SRS2313447
658,SRS605603
659,SRS1116898
660,SRS1354607
661,SRS1980789
662,SRS718525
663,SRS2408287
664,SRS4619095
665,SRS2165855
666,SRS789530
667,SRS2080434
668,SRS2080477
669,ERS872252
670,SRS690387
671,ERS872353
672,SRS2165675
673,SRS741128
674,SRS2313629
675,DRS016364
676,SRS1282614
677,SRS596881
678,SRS1074034
679,SRS1039792
680,SRS2080027
681,DRS062789
682,SRS593351
683,SRS1777087
684,SRS4618913
685,SRS1074649
686,SRS600104
687,SRS2165728
688,SRS2120726
689,SRS4618941
690,SRS1516055
691,SRS4619415
692,SRS1777063
693,SRS696310
694,SRS2080106
695,SRS1915506
696,SRS1871649
697,SRS1760141
698,SRS561641
699,SRS552623
700,SRS1958795
701,SRS1569230
702,SRS609771
703,SRS815803
704,SRS2545564
705,SRS1807915
706,SRS1249269
707,SRS980814
708,SRS4619421
709,SRS2165677
710,SRS789444
711,SRS2250658
712,SRS980841
713,DRS008494
714,SRS2165861
715,SRS2313258
716,SRS602094
717,SRS2417367
718,SRS4619142
719,ERS976686
720,ERS872274
721,SRS732731
722,SRS1072728
723,SRS2288057
724,SRS605611
725,SRS1282611
726,SRS921324
727,SRS1958788
728,ERS872253
729,SRS380275
730,SRS1738798
731,SRS1773931
732,SRS1557595
733,SRS591653
734,SRS1867720
735,SRS2080110
736,SRS2417380
737,SRS1249283
738,SRS380314
739,SRS4619159
740,SRS1129688
741,SRS4618637
742,SRS4619425
743,SRS1396847
744,SRS380434
745,SRS1804969
746,SRS803325
747,SRS4619094
748,SRS500421
749,SRS696548
750,SRS1082459
751,ERS625923
752,SRS4619149
753,SRS977410
754,SRS605863
755,SRS976262
756,SRS789498
757,SRS741112
758,SRS1282600
759,SRS2165851
760,SRS1122326
761,ERS611054
762,SRS4662548
763,SRS1777040
764,SRS1614939
765,SRS1934567
766,SRS992912
767,SRS732737
768,SRS992773
769,SRS1557600
770,ERS1453107
771,SRS2408285
772,SRS980836
773,SRS2080194
774,SRS1569274
775,SRS1122317
776,SRS1306549
777,SRS2080067
778,SRS1249241
779,SRS858219
780,SRS4619274
781,SRS1867725
782,SRS2165522
783,SRS1885618
784,SRS1760178
785,SRS965047
786,SRS690360
787,ERS625852
788,SRS944544
789,SRS1777075
790,SRS2165833
791,SRS2165845
792,SRS980838
793,SRS2120756
794,SRS1790649
795,ERS642699
796,SRS409145
797,SRS4618784
798,SRS696477
799,SRS1582155
800,SRS1313086
801,SRS4151857
802,SRS2080224
803,SRS1582164
804,SRS980795
805,DRS008245
806,DRS008224
807,SRS678006
808,SRS1335844
809,SRS2313382
810,SRS602169
811,SRS1516121
812,SRS1915524
813,SRS1122311
814,ERS976708
815,SRS1714206
816,SRS1548947
817,ERS1058660
818,SRS605610
819,SRS980812
820,SRS600108
821,SRS2080246
822,SRS4619361
823,SRS1629009
824,SRS2165556
825,SRS602189
826,SRS959262
827,ERS872369
828,SRS696625
829,SRS2313303
830,SRS2165808
831,SRS2080456
832,ERS625814
833,SRS2313626
834,SRS602197
835,SRS958246
836,SRS409141
837,SRS515842
838,SRS1777065
839,SRS4618915
840,SRS2165546
841,SRS4619272
842,SRS1091392
843,SRS552395
844,SRS1249286
845,ERS801250
846,SRS2313196
847,SRS2080442
848,SRS789428
849,SRS662303
850,SRS553672
851,ERS1473554
852,SRS1039934
853,SRS945043
854,SRS918876
855,SRS2080037
856,SRS516122
857,SRS1090406
858,SRS1958875
859,DRS046727
860,SRS2652624
861,ERS872372
862,SRS696371
863,SRS1761209
864,ERS872285
865,SRS1582158
866,SRS2207417
867,ERS1473539
868,SRS2313267
869,SRS380415
870,SRS380294
871,SRS1876147
872,ERS611047
873,SRS980805
874,SRS600111
875,SRS602153
876,SRS2080182
877,SRS1790647
878,SRS2165814
879,SRS4618789
880,SRS1569227
881,SRS1761244
882,SRS1195487
883,SRS1761087
884,SRS1039230
885,SRS1367974
886,SRS1482870
887,SRS4618642
888,SRS489190
889,SRS1396866
890,DRS008222
891,SRS976161
892,SRS1615014
893,SRS789450
894,SRS2080092
895,SRS690318
896,SRS1569223
897,DRS008285
898,SRS1610793
899,DRS008233
900,SRS1760190
901,SRS1614938
902,ERS611042
903,SRS1773910
904,SRS4618846
905,SRS2165755
906,SRS1629034
907,SRS602057
908,SRS921328
909,SRS600897
910,SRS1760147
911,SRS1159159
912,SRS2313458
913,SRS1582195
914,SRS1090408
915,SRS1329616
916,SRS600132
917,SRS980778
918,SRS859448
919,SRS789443
920,SRS2080150
921,SRS1614959
922,SRS1738797
923,SRS718625
924,SRS1582953
925,SRS552590
926,SRS2080488
927,SRS2080126
928,SRS1081161
929,SRS690377
930,DRS008376
931,SRS980790
932,SRS516119
933,SRS600899
934,SRS2080382
935,SRS718553
936,SRS1614941
937,SRS789518
938,SRS718695
939,SRS2080498
940,SRS2165731
941,ERS625759
942,DRS016365
943,SRS1958955
944,ERS1222194
945,ERS976689
946,DRS046726
947,SRS2080024
948,SRS965053
949,SRS4619080
950,SRS2417375
951,SRS2313577
952,SRS2080440
953,SRS2080154
954,SRS455116
955,SRS2165496
956,SRS1890961
957,SRS1723855
958,SRS1161482
959,SRS1122270
960,SRS1168447
961,SRS2080317
962,SRS1953875
963,SRS609786
964,SRS1081153
965,SRS1010960
966,ERS872271
967,SRS732733
968,SRS2080001
969,SRS2652627
970,SRS4618938
971,SRS1958801
972,SRS985889
973,SRS2080070
974,SRS819538
975,SRS1807900
976,SRS738339
977,SRS873017
978,SRS656111
979,SRS1777085
980,SRS2080180
981,SRS4705279
982,SRS733637
983,SRS2080309
984,SRS2313491
985,SRS819539
986,SRS1761230
987,SRS602126
988,SRS602163
989,SRS1282584
990,SRS2313463
991,SRS953088
992,SRS2080301
993,SRS1429350
994,SRS954265
995,SRS2313518
996,SRS666504
997,SRS1569277
998,SRS696490
999,SRS2207376
1000,SRS2120786
1001,SRS2080480
1002,SRS1195496
1003,SRS696686
1004,SRS2165638
1005,SRS1777039
1006,SRS1760133
1007,SRS2313299
1008,SRS1267277
1009,SRS489182
1010,SRS976095
1011,SRS1959497
1012,ERS872266
1013,SRS1925671
1014,ERS1280026
1015,ERS513156
1016,SRS1354612
1017,SRS918891
1018,SRS2417383
1019,SRS2027773
1020,SRS3627600
1021,SRS976214
1022,SRS2080206
1023,SRS1769498
1024,SRS1367978
1025,SRS980859
1026,SRS819513
1027,SRS2165854
1028,SRS741104
1029,DRS008368
1030,SRS960392
1031,SRS718538
1032,SRS2207372
1033,SRS976221
1034,SRS4151867
1035,SRS1629027
1036,SRS1261883
1037,SRS1610786
1038,SRS2261645
1039,ERS861211
1040,SRS2080050
1041,SRS696469
1042,SRS995211
1043,SRS789490
1044,SRS2313262
1045,SRS2120766
1046,SRS1871641
1047,SRS2288062
1048,SRS918872
1049,SRS4151868
1050,SRS1335841
1051,ERS1453124
1052,SRS2165720
1053,SRS696595
1054,SRS2313239
1055,SRS858551
1056,SRS3819790
1057,ERS513151
1058,SRS1548962
1059,SRS1039794
1060,SRS1547253
1061,SRS2165607
1062,ERS976705
1063,SRS516147
1064,SRS380417
1065,SRS1807896
1066,SRS602095
1067,SRS602059
1068,SRS595392
1069,SRS976132
1070,SRS732735
1071,SRS850285
1072,SRS2080295
1073,SRS593353
1074,SRS605642
1075,SRS2313536
1076,SRS1777057
1077,SRS2027771
1078,SRS2165568
1079,SRS976124
1080,SRS1039160
1081,ERS625886
1082,SRS1058931
1083,SRS2080108
1084,SRS859450
1085,SRS492456
1086,SRS602152
1087,SRS2313465
1088,SRS2165483
1089,SRS2207374
1090,SRS976100
1091,SRS733752
1092,SRS718546
1093,SRS4619076
1094,SRS2165637
1095,SRS3253935
1096,ERS861212
1097,SRS2313639
1098,SRS718639
1099,SRS2545596
1100,SRS980776
1101,SRS1807909
1102,SRS605626
1103,ERS872289
1104,SRS469894
1105,SRS718628
1106,SRS1159174
1107,SRS602167
1108,SRS696638
1109,SRS1090412
1110,SRS1760169
1111,SRS2313581
1112,SRS2317013
1113,SRS1346918
1114,SRS380320
1115,SRS589034
1116,SRS980779
1117,SRS672940
1118,ERS1473551
1119,SRS4618945
1120,ERS1078732
1121,SRS380392
1122,SRS1380676
1123,SRS980729
1124,ERS701908
1125,SRS380424
1126,SRS696398
1127,SRS2080175
1128,SRS1240657
1129,DRS008105
1130,SRS4789295
1131,SRS2080086
1132,SRS2146373
1133,SRS1760215
1134,SRS4619191
1135,DRS016311
1136,SRS1958832
1137,ERS625868
1138,SRS600098
1139,ERS642680
1140,SRS3627595
1141,SRS662295
1142,SRS4619411
1143,SRS1876163
1144,SRS1958811
1145,SRS552596
1146,SRS2165690
1147,SRS2313469
1148,SRS2165794
1149,SRS4619319
1150,SRS718516
1151,SRS4619053
1152,SRS2165652
1153,SRS2080446
1154,SRS600168
1155,ERS701905
1156,SRS2080155
1157,SRS2313552
1158,SRS2313502
1159,SRS850282
1160,SRS602122
1161,SRS1760135
1162,SRS1039166
1163,SRS2545576
1164,SRS2080138
1165,ERS976668
1166,DRS047072
1167,SRS1082470
1168,ERS935077
1169,SRS2080013
1170,SRS878202
1171,SRS1627529
1172,SRS2080176
1173,ERS1078734
1174,SRS609766
1175,SRS2313387
1176,SRS690384
1177,SRS738318
1178,SRS2165589
1179,SRS4618864
1180,SRS696396
1181,SRS1614970
1182,SRS1091394
1183,SRS2313218
1184,SRS1090415
1185,SRS980802
1186,SRS696618
1187,SRS2165773
1188,SRS1017823
1189,SRS718535
1190,SRS1565040
1191,SRS690376
1192,SRS718537
1193,SRS924343
1194,ERS935071
1195,SRS1090403
1196,SRS1010955
1197,SRS976542
1198,SRS1329619
1199,ERS1222202
1200,SRS718636
1201,SRS605649
1202,SRS4618852
1203,SRS789459
1204,ERS611043
1205,SRS995483
1206,SRS4619410
1207,SRS1065327
1208,SRS1569257
1209,SRS4619200
1210,SRS718626
1211,ERS1403366
1212,SRS980823
1213,SRS738322
1214,SRS1958956
1215,SRS2313403
1216,SRS789506
1217,DRS034047
1218,SRS662293
1219,ERS642649
1220,SRS593382
1221,SRS872999
1222,SRS4151874
1223,ERS872316
1224,DRS017506
1225,SRS2313445
1226,SRS1958931
1227,SRS2434771
1228,SRS2261644
1229,SRS696376
1230,SRS1614947
1231,SRS1760228
1232,SRS980769
1233,SRS2313496
1234,SRS1039189
1235,SRS2288964
1236,SRS637115
1237,SRS409131
1238,SRS515832
1239,SRS732747
1240,SRS2313580
1241,SRS1569218
1242,DRS046738
1243,SRS1121894
1244,SRS749123
1245,SRS980791
1246,SRS1379703
1247,ERS578760
1248,SRS2313528
1249,ERS935084
1250,SRS748104
1251,ERS872361
1252,SRS1958950
1253,SRS380276
1254,SRS696669
1255,SRS1714266
1256,SRS1876777
1257,SRS4619151
1258,SRS1773930
1259,SRS1582170
1260,SRS735971
1261,SRS469895
1262,SRS1519376
1263,SRS1547223
1264,SRS2313591
1265,SRS994454
1266,DRS008256
1267,SRS593395
1268,SRS732748
1269,SRS380427
1270,ERS1119523
1271,SRS2120731
1272,SRS1249285
1273,SRS976496
1274,SRS515844
1275,SRS4619115
1276,SRS600883
1277,SRS2120721
1278,SRS602099
1279,ERS578750
1280,ERS801252
1281,SRS380311
1282,SRS2080109
1283,SRS1804974
1284,SRS1934564
1285,SRS2313254
1286,SRS2313645
1287,DRS008311
1288,ERS1058663
1289,SRS721259
1290,SRS696438
1291,SRS1760154
1292,ERS872337
1293,SRS1380681
1294,SRS4618797
1295,SRS2080254
1296,SRS2313230
1297,ERS1473545
1298,SRS602055
1299,SRS909166
1300,SRS696410
1301,SRS1335839
1302,DRS008099
1303,SRS1804988
1304,SRS2313212
1305,SRS2313238
1306,SRS380349
1307,SRS1396857
1308,SRS891414
1309,SRS1954039
1310,SRS481324
1311,SRS589024
1312,ERS1058672
1313,SRS2165080
1314,SRS2417340
1315,ERS1453099
1316,SRS718523
1317,SRS1065325
1318,DRS035776
1319,SRS696331
1320,SRS1760172
1321,SRS1122324
1322,SRS1627523
1323,ERS578737
1324,SRS602218
1325,SRS1195489
1326,SRS4662542
1327,ERS872248
1328,SRS1179611
1329,SRS2288055
1330,SRS4619145
1331,SRS1261891
1332,ERS872280
1333,SRS1569254
1334,ERS872235
1335,SRS980819
1336,SRS690251
1337,SRS409125
1338,SRS953072
1339,SRS600901
1340,SRS1569250
1341,SRS1760220
1342,SRS602174
1343,SRS1122303
1344,SRS1380763
1345,SRS1964940
1346,DRS049157
1347,SRS2165702
1348,SRS516157
1349,DRS008167
1350,SRS4619510
1351,SRS2080324
1352,SRS976548
1353,SRS2545607
1354,SRS1781569
1355,SRS4619378
1356,DRS008160
1357,SRS1876156
1358,SRS1958905
1359,SRS976236
1360,SRS4618951
1361,SRS1017838
1362,DRS017443
1363,SRS840026
1364,ERS506030
1365,SRS2250656
1366,SRS1272526
1367,SRS1915522
1368,SRS977084
1369,SRS489181
1370,SRS2207397
1371,SRS605604
1372,SRS672946
1373,SRS2120704
1374,SRS819502
1375,SRS516153
1376,ERS578732
1377,ERS625874
1378,SRS995213
1379,SRS553674
1380,SRS1065321
1381,SRS2288063
1382,SRS1614901
1383,SRS3217881
1384,SRS2080231
1385,SRS4619005
1386,SRS593364
1387,SRS2080179
1388,SRS976565
1389,SRS1306550
1390,SRS1523365
1391,SRS732750
1392,ERS872309
1393,SRS2080103
1394,SRS600163
1395,SRS2080140
1396,SRS2417366
1397,SRS1516119
1398,SRS602043
1399,SRS4714870
1400,SRS409150
1401,SRS4619263
1402,ERS686965
1403,SRS696348
1404,SRS1164615
1405,SRS690336
1406,SRS1122256
1407,SRS2288930
1408,SRS2417347
1409,ERS625904
1410,ERS872202
1411,SRS1761060
1412,SRS789537
1413,SRS380358
1414,SRS1267272
1415,SRS4619275
1416,SRS994453
1417,SRS1582191
1418,SRS976230
1419,ERS625918
1420,ERS625846
1421,SRS2165742
1422,ERS625855
1423,SRS718615
1424,SRS1773959
1425,ERS872347
1426,ERS625880
1427,SRS4619118
1428,SRS696352
1429,SRS891390
1430,SRS418086
1431,SRS1714213
1432,DRS008377
1433,SRS1017826
1434,SRS2080366
1435,SRS1159167
1436,SRS2165561
1437,SRS1830612
1438,SRS1516081
1439,SRS4619432
1440,SRS2313567
1441,SRS1039935
1442,SRS468504
1443,SRS992782
1444,SRS976169
1445,SRS602212
1446,SRS789529
1447,SRS2545594
1448,SRS1065328
1449,SRS4618679
1450,SRS4618796
1451,SRS2313560
1452,SRS976088
1453,SRS2313318
1454,ERS625838
1455,SRS1261897
1456,SRS738319
1457,SRS1122313
1458,SRS696313
1459,DRS008334
1460,SRS2261651
1461,SRS1582146
1462,SRS4619156
1463,SRS1249259
1464,SRS2165584
1465,SRS2510457
1466,SRS4618992
1467,SRS735212
1468,ERS686969
1469,SRS2080177
1470,SRS980770
1471,DRS017788
1472,ERS801244
1473,SRS2080512
1474,SRS2165764
1475,SRS609775
1476,SRS2165463
1477,SRS2545567
1478,SRS690327
1479,SRS4618987
1480,SRS593346
1481,SRS1958865
1482,SRS602090
1483,SRS2080261
1484,SRS2313376
1485,SRS789474
1486,SRS609768
1487,SRS696397
1488,SRS976176
1489,DRS008128
1490,SRS1114206
1491,SRS2080222
1492,SRS944538
1493,SRS866948
1494,SRS2417337
1495,SRS380289
1496,SRS980821
1497,SRS976093
1498,ERS625824
1499,SRS1925672
1500,SRS1547220
1501,SRS2080487
1502,SRS2080190
1503,SRS718689
1504,SRS948957
1505,SRS600146
1506,SRS834080
1507,SRS2313201
1508,SRS2165446
1509,SRS1958947
1510,SRS492458
1511,SRS696450
1512,DRS008351
1513,ERS686951
1514,SRS415823
1515,SRS2165665
1516,SRS1868078
1517,SRS2165456
1518,SRS1871647
1519,SRS2313283
1520,SRS718646
1521,SRS2165453
1522,SRS1773966
1523,SRS1629036
1524,SRS1958787
1525,SRS733635
1526,ERS379376
1527,SRS2313435
1528,SRS1598720
1529,SRS2313478
1530,SRS1354611
1531,SRS1122296
1532,SRS4619122
1533,SRS2165461
1534,SRS600114
1535,SRS980829
1536,SRS1723849
1537,SRS1017820
1538,SRS696443
1539,ERS625854
1540,SRS662298
1541,SRS3264257
1542,SRS4618703
1543,SRS1354599
1544,SRS1744884
1545,SRS2165479
1546,SRS2417389
1547,SRS380413
1548,SRS605630
1549,SRS656118
1550,SRS909164
1551,ERS872239
1552,SRS2313256
1553,SRS1282609
1554,SRS1010956
1555,SRS1380770
1556,SRS1121901
1557,SRS1876149
1558,SRS733734
1559,SRS1091404
1560,SRS976516
1561,SRS1065318
1562,SRS815804
1563,SRS593358
1564,SRS732745
1565,SRS1807927
1566,SRS605557
1567,ERS625788
1568,SRS1760163
1569,SRS2417409
